source,contract_id,as_of_date,as_of_ts,snapshot_ts,observation_method,implied_probability,yes_price,no_price,volume,liquidity,open_interest,active,tradable
polymarket,577298,2026-03-09,2026-03-09T23:04:07.840769Z,2026-03-14T20:26:01.954927+00:00,daily_close,,,,0.0,0.0,0.0,False,False
polymarket,577299,2026-03-09,2026-03-09T23:04:07.766394Z,2026-03-14T20:26:01.954927+00:00,daily_close,,,,0.0,0.0,0.0,False,False
polymarket,577300,2026-03-09,2026-03-09T23:04:07.817409Z,2026-03-14T20:26:01.954927+00:00,daily_close,,,,0.0,0.0,0.0,False,False
polymarket,577301,2026-03-09,2026-03-09T23:04:07.846503Z,2026-03-14T20:26:01.954927+00:00,daily_close,,,,0.0,0.0,0.0,False,False
polymarket,577302,2026-03-09,2026-03-09T23:04:07.79597Z,2026-03-14T20:26:01.954927+00:00,daily_close,,,,0.0,0.0,0.0,False,False
polymarket,577303,2026-03-09,2026-03-09T23:04:07.851242Z,2026-03-14T20:26:01.954927+00:00,daily_close,,,,0.0,0.0,0.0,False,False
polymarket,577304,2026-03-09,2026-03-09T23:04:04.443395Z,2026-03-14T20:26:01.954927+00:00,daily_close,,,,0.0,0.0,0.0,False,False
polymarket,577305,2026-03-09,2026-03-09T23:04:07.902458Z,2026-03-14T20:26:01.954927+00:00,daily_close,,,,0.0,0.0,0.0,False,False
polymarket,577306,2026-03-09,2026-03-09T23:04:04.469354Z,2026-03-14T20:26:01.954927+00:00,daily_close,,,,0.0,0.0,0.0,False,False
polymarket,577307,2026-03-09,2026-03-09T23:04:07.856842Z,2026-03-14T20:26:01.954927+00:00,daily_close,,,,0.0,0.0,0.0,False,False
polymarket,577308,2026-03-09,2026-03-09T23:04:04.559531Z,2026-03-14T20:26:01.954927+00:00,daily_close,,,,0.0,0.0,0.0,False,False
polymarket,577309,2026-03-09,2026-03-09T23:04:04.371385Z,2026-03-14T20:26:01.954927+00:00,daily_close,,,,0.0,0.0,0.0,False,False
polymarket,577310,2026-03-09,2026-03-09T23:04:07.951777Z,2026-03-14T20:26:01.954927+00:00,daily_close,,,,0.0,0.0,0.0,False,False
polymarket,577311,2026-03-09,2026-03-09T23:04:04.727599Z,2026-03-14T20:26:01.954927+00:00,daily_close,,,,0.0,0.0,0.0,False,False
polymarket,577312,2026-03-09,2026-03-09T23:04:04.694476Z,2026-03-14T20:26:01.954927+00:00,daily_close,,,,0.0,0.0,0.0,False,False
polymarket,577313,2026-03-09,2026-03-09T23:04:07.907802Z,2026-03-14T20:26:01.954927+00:00,daily_close,,,,0.0,0.0,0.0,False,False
polymarket,577314,2026-03-09,2026-03-09T23:04:04.409488Z,2026-03-14T20:26:01.954927+00:00,daily_close,,,,0.0,0.0,0.0,False,False
polymarket,577315,2026-03-09,2026-03-09T23:04:07.941586Z,2026-03-14T20:26:01.954927+00:00,daily_close,,,,0.0,0.0,0.0,False,False
polymarket,577316,2026-03-09,2026-03-09T23:04:07.773881Z,2026-03-14T20:26:01.954927+00:00,daily_close,,,,0.0,0.0,0.0,False,False
polymarket,577317,2026-03-09,2026-03-09T23:04:04.449157Z,2026-03-14T20:26:01.954927+00:00,daily_close,,,,0.0,0.0,0.0,False,False
polymarket,577318,2026-03-09,2026-03-09T23:04:07.913454Z,2026-03-14T20:26:01.954927+00:00,daily_close,,,,0.0,0.0,0.0,False,False
polymarket,577319,2026-03-09,2026-03-09T23:04:07.878534Z,2026-03-14T20:26:01.954927+00:00,daily_close,,,,0.0,0.0,0.0,False,False
polymarket,577320,2026-03-09,2026-03-09T23:04:04.361219Z,2026-03-14T20:26:01.954927+00:00,daily_close,,,,0.0,0.0,0.0,False,False
polymarket,577321,2026-03-09,2026-03-09T23:04:04.474234Z,2026-03-14T20:26:01.954927+00:00,daily_close,,,,0.0,0.0,0.0,False,False
polymarket,577322,2026-03-09,2026-03-09T23:04:07.946656Z,2026-03-14T20:26:01.954927+00:00,daily_close,,,,0.0,0.0,0.0,False,False
polymarket,577323,2026-03-09,2026-03-09T23:04:07.800845Z,2026-03-14T20:26:01.954927+00:00,daily_close,,,,0.0,0.0,0.0,False,False
polymarket,578157,2026-03-14,2026-03-14T20:22:50.595067Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.115,0.115,0.885,5368.735941000001,1509.06682,0.0,True,False
polymarket,578398,2026-03-14,2026-03-14T20:19:23.900422Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.6,0.6,0.4,,434.9607,0.0,True,False
polymarket,578399,2026-03-14,2026-03-14T20:19:23.879418Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.9595,0.9595,0.0405,,238.85109,0.0,True,False
polymarket,578400,2026-03-14,2026-03-14T20:22:52.869485Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.9105,0.9105,0.0895,1301.578998,269.54271,0.0,True,False
polymarket,578401,2026-03-14,2026-03-14T20:23:00.010765Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.28,0.28,0.72,503.99955300000016,1091.08,0.0,True,False
polymarket,578402,2026-03-14,2026-03-14T20:19:23.855308Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.1985,0.1985,0.8015,1273.253683,112.46079,0.0,True,False
polymarket,578403,2026-03-14,2026-03-14T20:19:23.847157Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.0555,0.0555,0.9445,1554.6625720000002,139.98954,0.0,True,False
polymarket,578404,2026-03-14,2026-03-14T20:23:00.103022Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.081,0.081,0.919,1553.985949,152.53967,0.0,True,False
polymarket,578405,2026-03-14,2026-03-14T20:22:51.754212Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.155,0.155,0.845,341.54034099999996,18.07,0.0,True,False
polymarket,578406,2026-03-14,2026-03-14T20:22:50.629914Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.035,0.035,0.965,319.79516399999994,56.70386,0.0,True,False
polymarket,578407,2026-03-14,2026-03-14T20:19:23.854234Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.025,0.025,0.975,,24.9393,0.0,True,False
polymarket,578408,2026-03-14,2026-03-14T20:22:53.153345Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.0415,0.0415,0.9585,1686.4567109999998,415.51178,0.0,True,False
polymarket,578409,2026-03-14,2026-03-14T20:19:23.501647Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.64,0.64,0.36,1980.4775549999995,166.6792,0.0,True,False
polymarket,578410,2026-03-14,2026-03-14T20:19:21.352661Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.0025,0.0025,0.9975,669.431031,1538.98509,0.0,True,False
polymarket,578411,2026-03-14,2026-03-14T20:23:06.877234Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.01,0.01,0.99,851.812444,1653.57011,0.0,True,False
polymarket,578412,2026-03-14,2026-03-14T20:23:06.83745Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.0225,0.0225,0.9775,1310.630644,1552.98223,0.0,True,False
polymarket,578413,2026-03-14,2026-03-14T20:23:16.103402Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.01,0.01,0.99,844.8901089999999,1512.66901,0.0,True,False
polymarket,578414,2026-03-14,2026-03-14T20:22:48.229782Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.0085,0.0085,0.9915,1043.5509659999998,1549.67922,0.0,True,False
polymarket,578415,2026-03-14,2026-03-14T20:22:56.096384Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.012,0.012,0.988,1071.114361,1725.62821,0.0,True,False
polymarket,578416,2026-03-14,2026-03-14T20:23:06.02767Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.008,0.008,0.992,959.4372219999999,1886.69153,0.0,True,False
polymarket,578417,2026-03-14,2026-03-14T20:23:02.162509Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.006,0.006,0.994,969.5159980000001,1783.95724,0.0,True,False
polymarket,578418,2026-03-14,2026-03-14T20:22:50.361161Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.003,0.003,0.997,908.605777,1777.0409,0.0,True,False
polymarket,578419,2026-03-14,2026-03-14T20:23:16.983541Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.0255,0.0255,0.9745,1179.733666,1578.00316,0.0,True,False
polymarket,578420,2026-03-14,2026-03-14T20:23:01.688692Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.0045,0.0045,0.9955,709.9282310000001,1638.40808,0.0,True,False
polymarket,578421,2026-03-14,2026-03-14T20:19:22.917256Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.006,0.006,0.994,512.57421,1647.78132,0.0,True,False
polymarket,578422,2026-03-14,2026-03-14T20:22:49.845358Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.019,0.019,0.981,941.192554,1812.18102,0.0,True,False
polymarket,578423,2026-03-14,2026-03-14T20:22:44.678702Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.0755,0.0755,0.9245,4988.538133000002,1567.0763,0.0,True,False
polymarket,578424,2026-03-14,2026-03-14T20:19:20.962214Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.0015,0.0015,0.9985,764.705963,1725.13661,0.0,True,False
polymarket,578425,2026-03-14,2026-03-14T20:22:56.950785Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.0055,0.0055,0.9945,971.8401650000001,1817.20713,0.0,True,False
polymarket,578426,2026-03-14,2026-03-14T20:23:10.417049Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.007,0.007,0.993,966.7601649999999,1712.95614,0.0,True,False
polymarket,578427,2026-03-14,2026-03-14T20:23:07.608093Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.008,0.008,0.992,694.7685000000002,1742.8835,0.0,True,False
polymarket,578428,2026-03-14,2026-03-14T20:23:15.030663Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.0025,0.0025,0.9975,550.2789349999999,1546.06136,0.0,True,False
polymarket,578429,2026-03-14,2026-03-14T20:22:53.57054Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.0065,0.0065,0.9935,785.151333,1682.76893,0.0,True,False
polymarket,578430,2026-03-14,2026-03-14T20:19:22.439682Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.006,0.006,0.994,704.091333,1771.62007,0.0,True,False
polymarket,578431,2026-03-14,2026-03-14T20:23:04.233091Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.0035,0.0035,0.9965,734.0785000000001,1813.42507,0.0,True,False
polymarket,578432,2026-03-14,2026-03-14T20:22:53.668178Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.0735,0.0735,0.9265,716.617691,425.06773,0.0,True,False
polymarket,578433,2026-03-14,2026-03-14T20:22:46.874501Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.008,0.008,0.992,906.9185,1668.92956,0.0,True,False
polymarket,578434,2026-03-14,2026-03-14T20:23:05.277609Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.006,0.006,0.994,685.6413330000001,1778.15888,0.0,True,False
polymarket,578435,2026-03-14,2026-03-14T20:19:22.391668Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.0125,0.0125,0.9875,1068.186734,1692.77551,0.0,True,False
polymarket,578436,2026-03-14,2026-03-14T20:23:13.269602Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.1655,0.1655,0.8345,971.7737199999999,291.89825,0.0,True,False
polymarket,578437,2026-03-14,2026-03-14T20:19:17.353615Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.008,0.008,0.992,799.734,1706.89027,0.0,True,False
polymarket,578438,2026-03-14,2026-03-14T20:19:17.706451Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.0095,0.0095,0.9905,658.9085000000001,1810.57013,0.0,True,False
polymarket,578439,2026-03-14,2026-03-14T20:19:20.535422Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.006,0.006,0.994,663.4413330000001,1745.9594,0.0,True,False
polymarket,578440,2026-03-14,2026-03-14T20:23:10.921721Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.0055,0.0055,0.9945,770.6113330000001,1991.214,0.0,True,False
polymarket,578441,2026-03-14,2026-03-14T20:19:22.5413Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.0095,0.0095,0.9905,860.0645,1815.79928,0.0,True,False
polymarket,578442,2026-03-14,2026-03-14T20:23:05.638866Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.0045,0.0045,0.9955,790.0413330000001,1741.6281,0.0,True,False
polymarket,578443,2026-03-14,2026-03-14T20:22:54.365021Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.0175,0.0175,0.9825,922.961333,1748.98545,0.0,True,False
polymarket,578444,2026-03-14,2026-03-14T20:23:05.660425Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.0035,0.0035,0.9965,849.801333,1881.2019,0.0,True,False
polymarket,578445,2026-03-09,2026-03-09T23:07:30.382511Z,2026-03-14T20:26:01.954927+00:00,daily_close,,,,0.0,0.0,0.0,False,False
polymarket,578446,2026-03-09,2026-03-09T23:07:30.542457Z,2026-03-14T20:26:01.954927+00:00,daily_close,,,,0.0,0.0,0.0,False,False
polymarket,578447,2026-03-09,2026-03-09T23:07:27.405745Z,2026-03-14T20:26:01.954927+00:00,daily_close,,,,0.0,0.0,0.0,False,False
polymarket,578448,2026-03-09,2026-03-09T23:07:30.518592Z,2026-03-14T20:26:01.954927+00:00,daily_close,,,,0.0,0.0,0.0,False,False
polymarket,578449,2026-03-09,2026-03-09T23:07:30.583622Z,2026-03-14T20:26:01.954927+00:00,daily_close,,,,0.0,0.0,0.0,False,False
polymarket,578450,2026-03-09,2026-03-09T23:07:27.261723Z,2026-03-14T20:26:01.954927+00:00,daily_close,,,,0.0,0.0,0.0,False,False
polymarket,578451,2026-03-09,2026-03-09T23:07:27.266278Z,2026-03-14T20:26:01.954927+00:00,daily_close,,,,0.0,0.0,0.0,False,False
polymarket,578452,2026-03-09,2026-03-09T23:07:30.647516Z,2026-03-14T20:26:01.954927+00:00,daily_close,,,,0.0,0.0,0.0,False,False
polymarket,578453,2026-03-09,2026-03-09T23:07:30.679013Z,2026-03-14T20:26:01.954927+00:00,daily_close,,,,0.0,0.0,0.0,False,False
polymarket,578454,2026-03-09,2026-03-09T23:07:30.391208Z,2026-03-14T20:26:01.954927+00:00,daily_close,,,,0.0,0.0,0.0,False,False
polymarket,578455,2026-03-09,2026-03-09T23:07:30.612635Z,2026-03-14T20:26:01.954927+00:00,daily_close,,,,0.0,0.0,0.0,False,False
polymarket,578456,2026-03-09,2026-03-09T23:07:30.618376Z,2026-03-14T20:26:01.954927+00:00,daily_close,,,,0.0,0.0,0.0,False,False
polymarket,578457,2026-03-09,2026-03-09T23:07:30.453808Z,2026-03-14T20:26:01.954927+00:00,daily_close,,,,0.0,0.0,0.0,False,False
polymarket,578458,2026-03-09,2026-03-09T23:07:30.48641Z,2026-03-14T20:26:01.954927+00:00,daily_close,,,,0.0,0.0,0.0,False,False
polymarket,578459,2026-03-09,2026-03-09T23:07:30.672534Z,2026-03-14T20:26:01.954927+00:00,daily_close,,,,0.0,0.0,0.0,False,False
polymarket,578460,2026-03-09,2026-03-09T23:07:30.548461Z,2026-03-14T20:26:01.954927+00:00,daily_close,,,,0.0,0.0,0.0,False,False
polymarket,578461,2026-03-09,2026-03-09T23:07:30.634226Z,2026-03-14T20:26:01.954927+00:00,daily_close,,,,0.0,0.0,0.0,False,False
polymarket,578462,2026-03-09,2026-03-09T23:07:30.459206Z,2026-03-14T20:26:01.954927+00:00,daily_close,,,,0.0,0.0,0.0,False,False
polymarket,578463,2026-03-09,2026-03-09T23:07:30.652791Z,2026-03-14T20:26:01.954927+00:00,daily_close,,,,0.0,0.0,0.0,False,False
polymarket,578464,2026-03-09,2026-03-09T23:07:30.508701Z,2026-03-14T20:26:01.954927+00:00,daily_close,,,,0.0,0.0,0.0,False,False
polymarket,578465,2026-03-09,2026-03-09T23:07:27.256534Z,2026-03-14T20:26:01.954927+00:00,daily_close,,,,0.0,0.0,0.0,False,False
polymarket,578466,2026-03-09,2026-03-09T23:07:27.276564Z,2026-03-14T20:26:01.954927+00:00,daily_close,,,,0.0,0.0,0.0,False,False
polymarket,578467,2026-03-09,2026-03-09T23:07:30.448781Z,2026-03-14T20:26:01.954927+00:00,daily_close,,,,0.0,0.0,0.0,False,False
polymarket,578468,2026-03-09,2026-03-09T23:07:30.528335Z,2026-03-14T20:26:01.954927+00:00,daily_close,,,,0.0,0.0,0.0,False,False
polymarket,578469,2026-03-09,2026-03-09T23:07:27.283179Z,2026-03-14T20:26:01.954927+00:00,daily_close,,,,0.0,0.0,0.0,False,False
polymarket,578470,2026-03-09,2026-03-09T23:07:30.684824Z,2026-03-14T20:26:01.954927+00:00,daily_close,,,,0.0,0.0,0.0,False,False
polymarket,578471,2026-03-09,2026-03-09T23:07:30.626128Z,2026-03-14T20:26:01.954927+00:00,daily_close,,,,0.0,0.0,0.0,False,False
polymarket,578527,2026-03-14,2026-03-14T20:22:45.667671Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.265,0.265,0.735,385500.21142799995,22365.2796,0.0,True,False
polymarket,578528,2026-03-14,2026-03-14T20:19:22.75329Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.029,0.029,0.971,111595.257137,28073.54637,0.0,True,False
polymarket,578529,2026-03-14,2026-03-14T20:23:02.903342Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.0355,0.0355,0.9645,44261.28428700004,23165.7748,0.0,True,False
polymarket,578530,2026-03-14,2026-03-14T20:23:14.845102Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.0325,0.0325,0.9675,44876.355600999996,20515.37874,0.0,True,False
polymarket,578531,2026-03-09,2026-03-09T22:44:38.547577Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.0,0.0,1.0,45137.52058,,0.0,False,False
polymarket,578532,2026-03-09,2026-03-09T22:44:38.619797Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.0,0.0,1.0,16054.785299,,0.0,False,False
polymarket,578533,2026-03-14,2026-03-14T20:19:20.602946Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.0135,0.0135,0.9865,34063.28284099999,16458.65819,0.0,True,False
polymarket,578534,2026-03-14,2026-03-14T20:23:17.064596Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.16,0.16,0.84,54642.89777599996,20115.5734,0.0,True,False
polymarket,578535,2026-03-14,2026-03-14T20:22:50.321768Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.0445,0.0445,0.9555,39848.591776,22749.2147,0.0,True,False
polymarket,578536,2026-03-14,2026-03-14T20:23:12.735789Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.106,0.106,0.894,37516.985497000045,17992.89612,0.0,True,False
polymarket,578537,2026-03-14,2026-03-14T20:23:11.054239Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.085,0.085,0.915,36399.020241999984,24577.7415,0.0,True,False
polymarket,578538,2026-03-14,2026-03-14T20:22:48.562913Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.105,0.105,0.895,35552.46791000003,22643.8695,0.0,True,False
polymarket,578539,2026-03-14,2026-03-14T20:23:10.895692Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.024,0.024,0.976,269771.49685800006,21152.3882,0.0,True,False
polymarket,578540,2026-03-09,2026-03-09T22:44:38.416196Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.0,0.0,1.0,12001.0,,0.0,False,False
polymarket,578541,2026-03-09,2026-03-09T22:44:38.556067Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.0,0.0,1.0,12200.997,,0.0,False,False
polymarket,578542,2026-03-14,2026-03-14T20:19:21.932928Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.0145,0.0145,0.9855,40766.962986,19698.13456,0.0,True,False
polymarket,578543,2026-03-09,2026-03-09T22:44:38.559436Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.0,0.0,1.0,35799.126621,,0.0,False,False
polymarket,578544,2026-03-09,2026-03-09T22:44:38.549562Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.0,0.0,1.0,12201.0,,0.0,False,False
polymarket,578545,2026-03-09,2026-03-09T22:44:38.509736Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.0,0.0,1.0,11430.523897,,0.0,False,False
polymarket,578546,2026-03-14,2026-03-14T20:23:10.041092Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.0235,0.0235,0.9765,32792.606134,21269.10552,0.0,True,False
polymarket,578547,2026-03-09,2026-03-09T22:44:38.583435Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.0,0.0,1.0,12101.0,,0.0,False,False
polymarket,578548,2026-03-09,2026-03-09T22:44:38.667962Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.0,0.0,1.0,12196.0,,0.0,False,False
polymarket,578549,2026-03-09,2026-03-09T22:44:38.669424Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.0,0.0,1.0,12101.0,,0.0,False,False
polymarket,578550,2026-03-09,2026-03-09T22:44:38.46094Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.0,0.0,1.0,25280.005333,,0.0,False,False
polymarket,578551,2026-03-09,2026-03-09T22:44:38.47334Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.0,0.0,1.0,968154.339164,,0.0,False,False
polymarket,578552,2026-03-09,2026-03-09T22:44:38.585173Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.0,0.0,1.0,5064.198774,,0.0,False,False
polymarket,578553,2026-03-14,2026-03-14T20:19:21.842089Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.0385,0.0385,0.9615,70847.36197700005,36220.62039,0.0,True,False
polymarket,578554,2026-03-14,2026-03-14T20:23:06.073138Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.022,0.022,0.978,35223.27483600002,25922.62731,0.0,True,False
polymarket,578555,2026-03-09,2026-03-09T22:44:38.640702Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.0,0.0,1.0,22976.416693,,0.0,False,False
polymarket,578556,2026-03-09,2026-03-09T22:44:38.696982Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.0,0.0,1.0,914.0,,0.0,False,False
polymarket,578557,2026-03-09,2026-03-09T22:44:38.642577Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.0,0.0,1.0,78.0,,0.0,False,False
polymarket,578558,2026-03-09,2026-03-09T22:44:38.69864Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.0,0.0,1.0,914.0,,0.0,False,False
polymarket,578559,2026-03-09,2026-03-09T22:44:38.62173Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.0,0.0,1.0,78.0,,0.0,False,False
polymarket,578560,2026-03-09,2026-03-09T22:44:38.496982Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.0,0.0,1.0,204.0,0.0,0.0,False,False
polymarket,578561,2026-03-09,2026-03-09T22:44:38.644139Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.0,0.0,1.0,3319.936633,,0.0,False,False
polymarket,578562,2026-03-09,2026-03-09T22:44:38.540526Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.0,0.0,1.0,13166.35608,,0.0,False,False
polymarket,578563,2026-03-09,2026-03-09T22:44:38.561194Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.0,0.0,1.0,12401.0,,0.0,False,False
polymarket,578564,2026-03-09,2026-03-09T22:44:38.624748Z,2026-03-14T20:26:01.954927+00:00,daily_close,,,,0.0,0.0,0.0,False,False
polymarket,578565,2026-03-09,2026-03-09T22:44:38.477264Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.0,0.0,1.0,11639.627502,,0.0,False,False
polymarket,578566,2026-03-09,2026-03-09T22:44:38.489289Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.0,0.0,1.0,18653.005737,0.0,0.0,False,False
polymarket,578567,2026-03-09,2026-03-09T22:44:38.538422Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.0,0.0,1.0,37737.019604,,0.0,False,False
polymarket,578568,2026-03-09,2026-03-09T22:44:38.387769Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.0,0.0,1.0,68974.651764,,0.0,False,False
polymarket,578569,2026-03-14,2026-03-14T20:22:43.474528Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.028,0.028,0.972,61056.31716900002,25703.97455,0.0,True,False
polymarket,578570,2026-03-09,2026-03-09T22:44:38.707187Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.0,0.0,1.0,61124.760336,,0.0,False,False
polymarket,578571,2026-03-09,2026-03-09T22:44:38.481429Z,2026-03-14T20:26:01.954927+00:00,daily_close,,,,0.0,0.0,0.0,False,False
polymarket,578572,2026-03-09,2026-03-09T22:44:38.511715Z,2026-03-14T20:26:01.954927+00:00,daily_close,,,,0.0,0.0,0.0,False,False
polymarket,578573,2026-03-09,2026-03-09T22:44:38.390576Z,2026-03-14T20:26:01.954927+00:00,daily_close,,,,0.0,0.0,0.0,False,False
polymarket,578574,2026-03-09,2026-03-09T22:44:38.501219Z,2026-03-14T20:26:01.954927+00:00,daily_close,,,,0.0,0.0,0.0,False,False
polymarket,578575,2026-03-09,2026-03-09T22:44:38.515771Z,2026-03-14T20:26:01.954927+00:00,daily_close,,,,0.0,0.0,0.0,False,False
polymarket,578576,2026-03-09,2026-03-09T22:44:38.458755Z,2026-03-14T20:26:01.954927+00:00,daily_close,,,,0.0,0.0,0.0,False,False
polymarket,578577,2026-03-09,2026-03-09T22:44:38.463023Z,2026-03-14T20:26:01.954927+00:00,daily_close,,,,0.0,0.0,0.0,False,False
polymarket,578578,2026-03-09,2026-03-09T22:44:38.418178Z,2026-03-14T20:26:01.954927+00:00,daily_close,,,,0.0,0.0,0.0,False,False
polymarket,578579,2026-03-09,2026-03-09T22:44:38.545978Z,2026-03-14T20:26:01.954927+00:00,daily_close,,,,0.0,0.0,0.0,False,False
polymarket,578580,2026-03-09,2026-03-09T22:44:38.691891Z,2026-03-14T20:26:01.954927+00:00,daily_close,,,,0.0,0.0,0.0,False,False
polymarket,578581,2026-03-09,2026-03-09T22:44:38.39519Z,2026-03-14T20:26:01.954927+00:00,daily_close,,,,0.0,0.0,0.0,False,False
polymarket,578582,2026-03-09,2026-03-09T22:44:38.637211Z,2026-03-14T20:26:01.954927+00:00,daily_close,,,,0.0,0.0,0.0,False,False
polymarket,578583,2026-03-09,2026-03-09T22:44:38.711173Z,2026-03-14T20:26:01.954927+00:00,daily_close,,,,0.0,0.0,0.0,False,False
polymarket,579357,2026-03-14,2026-03-14T20:23:00.963834Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.933,0.933,0.067,40161.94808599998,1998.67137,0.0,True,False
polymarket,579358,2026-03-14,2026-03-14T20:22:52.139005Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.9905,0.9905,0.0095,82634.94714,6312.90822,0.0,True,False
polymarket,579359,2026-03-14,2026-03-14T20:23:16.537386Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.9315,0.9315,0.0685,9535.734106999995,2356.04385,0.0,True,False
polymarket,579360,2026-03-14,2026-03-14T20:19:23.874883Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.57,0.57,0.43,11515.308212999998,2176.6058,0.0,True,False
polymarket,579361,2026-03-14,2026-03-14T20:22:59.859363Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.4,0.4,0.6,,1722.7997,0.0,True,False
polymarket,579362,2026-03-14,2026-03-14T20:19:23.861914Z,2026-03-14T20:26:01.954927+00:00,daily_close,0.076,0.076,0.924,4305.474802999999,890.21277,0.0,True,False
